user_id,user_age,user_age_group,user_gender,user_has_children,user_married,user_home_country,user_home_city,user_home_airport,user_origin_airport,user_sign_up_date,user_group_family_category,sessions_number,avg_page_clicks,avg_click_rate,avg_sessions_before_purchase,avg_session_duration_min,flight_booking_proportion,hotel_booking_proportion,total_hotel_bookings,total_flight_bookings,overall_booking_proportion,never_purchased_proportion,avg_booking_lead_time_days,avg_bargain_hunter_index,most_common_destination_country,most_common_trip_airline,most_common_motive,most_common_departure_day_of_week,most_common_departure_season,avg_trip_duration_days,avg_distance_km,most_common_international_status,avg_checked_bags,most_common_business_status,flight_discount_proportion,hotel_discount_proportion,avg_flight_discount_amount,avg_hotel_discount_amount,avg_trip_cost_after_discount_usd,total_trip_cost_after_discount_usd,avg_fare_per_seat,avg_saved_dollars,most_common_fare_category,avg_DS_per_km,avg_cost_per_km,most_common_hotel,most_common_hotel_brand,most_common_hotel_in_home_city,most_common_hotel_category,most_common_hotel_preference,most_common_airline_preference,has_canceled,outlier_cluster,cluster,cluster_name,assigned_perk,Global_Explorer_Pass,Inspiration_Starter_Pack,Exclusive_Savings,Day_Trip_Deal,Elite_Business_Concierge,Flexible_Explorer_Pack,Smart_Savings_Pack,cluster_probability,conversion_score_raw,conversion_score,perk,Premium_Frequent_Travelers,Premium_Traveler_Deal,Flexible_Traveler_Deal,traveler_group,cp_threshold_x,cp_threshold_y,cp_threshold,cluster_cp_threshold
229108,24,16-24,F,False,False,US,burlington,BTV,,2022-06-27,No Flight,5,10.2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,7.0,0.0,,,Investigators,,,0.0,0.0,0,0.0,0.0,0.4,0.2,0.08,0.01,0.0,0.0,0.0,0.0,No Flight,0.0,0.17725709372312984,nan,nan,0,No Hotel,0,0,True,0.0,0,Digital Dreamers,Smart_Savings_Pack,0,1,0,0,0,0,1,1.0,0.0,0.0,20% Off First International Booking,0,0,0,Bargain and Price-Sensitive Travelers,1.0,1.0,1.0,1.0
229330,46,45-54,F,False,True,US,colorado springs,COS,COS,2022-06-27,Group (without children),8,16.125,1.7748015873015874,0.0,1.375,0.5,0.5,4,8,0.5,0,7.25,0.0,US,American Airlines,Leisure,Sunday,Summer,1.75,600.5,1,0.125,0.0,0.0,0.125,0.0,0.0125,416.32,3330.56,110.07,0.0,Standard,0.0,0.18265398094046115,Banyan Tree  - los angeles,Extended Stay,0,Budget,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.5,0.5,0.5,General 5% Travel Discount,0,0,1,General Travelers,0.625,0.625,0.625,0.625
232647,16,16-24,F,False,False,US,birmingham,BHM,BHM,2022-06-30,Single,8,12.5,2.6205357142857144,0.0,1.375,0.125,0.125,1,2,0.25,0,7.0,0.0,US,Southwest Airlines,Leisure,Friday,Spring,1.75,174.0,1,0.125,0.0,0.125,0.0,0.0125,0.0,322.5125,2580.1,29.6375,0.0,Standard,0.0,0.17033045977011493,Wyndham - montreal,Wyndham,0,Business,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.75,0.25,0.25,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
249521,58,55-65,F,True,True,CA,ottawa,YOW,YOW,2022-07-15,Single,7,11.142857142857142,0.7602040816326531,4.0,0.7142857142857143,0.14285714285714285,0.2857142857142857,2,2,0.2857142857142857,0,8.0,0.0,CA,Air Canada,Family,Wednesday,Spring,0.7142857142857143,507.42857142857144,1,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.028571428571428574,0.05714285714285715,169.48857142857145,1186.42,91.71714285714286,0.0,Premium,0.0,0.18074887387387387,Extended Stay  - vancouver,Extended Stay,0,Standard,0,0,False,0.0,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.7142857142857143,0.05714285714285714,0.05714285714285714,General 5% Travel Discount,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
252835,36,35-44,F,True,False,US,chicago,ORD,ORD,2022-07-18,Single,8,14.625,2.107142857142857,0.0,1.375,0.625,0.5,4,10,0.625,0,7.4,0.0019228219696969695,US,American Airlines,Family,Friday,Spring,2.625,1167.375,1,0.375,0.0,0.125,0.125,0.0375,0.00625,414.704375,3317.635,209.56875,7.614375,Standard,0.006409406565656565,0.17903851616832267,Hilton - edmonton,Hilton,0,Standard,0,0,False,,4,Elite Business Travelers,Premium_Traveler_Deal,1,0,0,0,0,0,0,0.375,0.625,0.625,General 5% Travel Discount,1,1,0,Business Travelers,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
258451,22,16-24,F,False,False,US,miami,OPF,,2022-07-22,No Flight,6,5.833333333333333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,7.0,0.0,,,Investigators,,,0.0,0.0,0,0.0,0.0,0.16666666666666666,0.0,0.024999999999999998,0.0,0.0,0.0,0.0,0.0,No Flight,0.0,0.17725709372312984,nan,nan,0,No Hotel,0,0,True,,0,Digital Dreamers,Smart_Savings_Pack,0,1,0,0,0,0,1,1.0,0.0,0.0,20% Off First International Booking,0,0,0,Bargain and Price-Sensitive Travelers,1.0,1.0,1.0,1.0
264470,44,35-44,F,True,False,US,bakersfield,BFL,BFL,2022-07-27,Single,8,14.75,2.4486607142857144,4.0,1.25,0.25,0.25,2,4,0.25,0,8.0,5.961787156194802e-05,US,Delta Air Lines,Family,Friday,Spring,1.375,576.25,1,0.125,0.0,0.125,0.125,0.00625,0.0125,381.65218749999997,3053.2174999999997,109.1275,4.7253125,Budget,0.0011923574312389603,0.18578272123791126,Four Seasons - new york,Four Seasons,0,Budget,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.75,0.05,0.05,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
276512,40,35-44,F,True,True,US,austin,AUS,AUS,2022-08-06,Single,8,12.25,0.40625,2.0,0.375,0.125,0.125,1,2,0.125,0,10.0,0.0,US,United Airlines,Family,Friday,Winter,0.375,287.375,0,0.125,0.0,0.25,0.25,0.03125,0.03125,74.46125,595.69,49.46125,0.0,Standard,0.0,0.1721139625924315,Wyndham - philadelphia,Wyndham,0,Budget,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.041666666666666664,0.041666666666666664,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
281952,35,35-44,F,False,False,US,louisville,LOU,LOU,2022-08-11,Single,8,19.75,4.004712301587301,6.0,2.25,0.25,0.25,2,4,0.25,0,7.0,0.0,CA,Delta Air Lines,Leisure,Monday,Spring,0.5,461.25,1,0.375,1.0,0.0,0.125,0.0,0.01875,125.7525,1006.02,85.59,0.0,Premium,0.0,0.1867762919206549,Aman Resorts - new york,Aman Resorts,0,Budget,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.75,0.03571428571428571,0.03571428571428571,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
283325,49,45-54,F,False,True,US,dallas,DAL,,2022-08-12,No Flight,7,11.571428571428571,1.5204081632653061,6.0,0.5714285714285714,0.0,0.14285714285714285,1,0,0.14285714285714285,0,7.0,0.0,US,,Leisure,,,0.2857142857142857,0.0,1,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0071428571428571435,0.014285714285714287,55.42857142857143,388.0,0.0,0.0,No Flight,0.0,0.17725709372312984,Starwood  - charlotte,Starwood,0,Standard,0,0,False,1.0,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.8571428571428572,0.02040816326530612,0.02040816326530612,Free Flight with Hotel Stay,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
290123,39,35-44,F,False,True,US,houston,HOU,HOU,2022-08-18,Single,7,17.571428571428573,1.9464285714285714,0.0,1.7142857142857142,0.7142857142857143,0.5714285714285714,4,9,0.7142857142857143,0,6.0,0.0,US,Alaska Airlines,Leisure,Monday,Spring,2.4285714285714284,1740.142857142857,1,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,621.2164285714285,4348.514999999999,276.21642857142854,0.0,Premium,0.0,0.15339342118118354,Aman Resorts - phoenix,Aman Resorts,0,Standard,0,0,False,2.0,5,Local Day-Trippers,Premium_Traveler_Deal,0,0,0,0,0,0,0,0.2857142857142857,0.7142857142857143,0.7142857142857143,General 5% Travel Discount,0,1,0,Business Travelers,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286
297546,50,45-54,F,False,True,US,new york,JFK,JFK,2022-08-24,Group (without children),8,25.875,2.008928571428571,0.0,2.125,0.5,0.625,5,8,0.625,0,5.0,0.0,US,Southwest Airlines,Leisure,Friday,Spring,4.0,892.375,1,0.375,1.0,0.0,0.125,0.0,0.00625,560.01625,4480.13,166.01625,0.0,Standard,0.0,0.18595628538456116,Accor - toronto,Rosewood,0,Standard,0,0,False,,5,Local Day-Trippers,Premium_Traveler_Deal,0,0,0,0,0,0,0,0.375,0.625,0.625,General 5% Travel Discount,0,1,0,Business Travelers,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286
298253,45,45-54,F,True,True,US,los angeles,LAX,LAX,2022-08-24,Single,8,12.25,2.5625,5.0,1.25,0.125,0.0,0,2,0.125,0,6.0,0.0,US,Allegiant Air,Family,Wednesday,Spring,0.25,496.75,1,0.25,0.0,0.25,0.125,0.05625,0.01875,89.0525,712.42,89.0525,0.0,Premium,0.0,0.17927025666834423,nan,nan,0,No Hotel,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.020833333333333332,0.020833333333333332,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
299476,37,35-44,F,False,True,US,atlanta,ATL,ATL,2022-08-25,Single,8,17.875,2.359722222222222,2.0,1.375,0.125,0.125,1,2,0.125,0,7.0,0.0,US,AirTran Airways,Leisure,Monday,Winter,0.375,138.75,0,0.0,1.0,0.25,0.125,0.049999999999999996,0.01875,41.7975,334.38,24.0475,0.0,Standard,0.0,0.1733153153153153,Radisson  - houston,Radisson,0,Budget,0,0,False,0.0,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.041666666666666664,0.041666666666666664,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
306165,19,16-24,F,False,False,US,cleveland,CLE,,2022-08-31,No Flight,8,11.125,2.459821428571429,0.0,1.25,0.0,0.0,0,0,0.0,1,7.0,0.0,,,Investigators,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Flight,0.0,0.17725709372312984,nan,nan,0,No Hotel,0,0,False,,0,Digital Dreamers,Smart_Savings_Pack,0,1,0,0,0,0,1,1.0,0.0,0.0,20% Off First International Booking,0,0,0,Bargain and Price-Sensitive Travelers,1.0,1.0,1.0,1.0
306819,58,55-65,F,True,True,US,new york,JFK,JFK,2022-09-01,Single,6,10.833333333333334,1.9642857142857144,3.0,1.0,0.16666666666666666,0.16666666666666666,1,2,0.16666666666666666,0,4.0,0.0,US,Delta Air Lines,Family,Tuesday,Spring,0.5,49.166666666666664,0,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,0.008333333333333333,0.008333333333333333,131.69333333333333,790.16,8.36,0.0,Budget,0.0,0.17003389830508472,Conrad  - baltimore,Conrad,0,Premium,0,0,True,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.8333333333333334,0.041666666666666664,0.041666666666666664,General 5% Travel Discount,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
312488,29,25-34,M,False,True,US,new york,JFK,JFK,2022-09-05,Single,8,9.5,1.9464285714285714,7.0,0.875,0.125,0.125,1,2,0.125,0,6.0,0.0,US,United Airlines,Leisure,Sunday,Summer,0.125,283.125,0,0.125,0.0,0.125,0.125,0.03125,0.025,88.2625,706.1,50.8875,0.0,Premium,0.0,0.17973509933774837,Wyndham - fort worth,Wyndham,0,Business,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.015625,0.015625,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
313724,50,45-54,F,False,False,US,tulsa,TUL,TUL,2022-09-06,Group (without children),5,14.6,1.3142857142857143,1.0,1.2,0.4,0.6,3,4,0.6,0,6.0,0.0,US,Air New Zealand,Investigators,Friday,Spring,3.6,605.6,1,0.2,0.0,0.0,0.0,0.0,0.0,524.266,2621.33,103.266,0.0,Standard,0.0,0.17001954582064494,Choice Hotels - san jose,Choice Hotels,0,Standard,0,0,True,1.0,5,Local Day-Trippers,Premium_Traveler_Deal,0,0,0,0,0,0,0,0.4,0.3,0.3,General 5% Travel Discount,0,1,0,Business Travelers,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286
316527,40,35-44,F,True,True,CA,winnipeg,YWG,YWG,2022-09-08,Single,7,16.857142857142858,2.421201814058957,2.0,2.0,0.42857142857142855,0.42857142857142855,3,6,0.42857142857142855,0,6.0,0.0,US,Air Canada,Family,Monday,Spring,1.4285714285714286,864.0,1,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.02142857142857143,0.0071428571428571435,315.64214285714286,2209.495,148.44214285714287,0.0,Standard,0.0,0.1710168578225103,Hilton - ottawa,Hilton,0,Budget,0,0,False,1.0,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.5714285714285714,0.14285714285714285,0.14285714285714285,General 5% Travel Discount,0,0,1,General Travelers,0.625,0.625,0.625,0.625
317688,39,35-44,F,True,False,US,indianapolis,IND,IND,2022-09-09,Single,7,16.571428571428573,1.261904761904762,1.0,1.4285714285714286,0.42857142857142855,0.42857142857142855,3,6,0.42857142857142855,0,7.666666666666667,0.0,US,United Airlines,Family,Saturday,Summer,1.0,881.7142857142857,1,0.2857142857142857,1.0,0.2857142857142857,0.14285714285714285,0.07142857142857141,0.0071428571428571435,242.93142857142857,1700.52,170.3742857142857,0.0,Premium,0.0,0.19159631709365077,Accor - fort worth,Accor,0,Budget,0,0,False,1.0,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.5714285714285714,0.21428571428571427,0.21428571428571427,General 5% Travel Discount,0,0,1,General Travelers,0.625,0.625,0.625,0.625
322867,45,45-54,F,False,False,US,mobile,BFM,BFM,2022-09-14,Single,8,10.25,1.6736111111111112,1.0,0.75,0.125,0.125,1,2,0.125,0,6.0,0.0,US,American Airlines,Leisure,Wednesday,Winter,1.0,115.25,0,0.125,0.0,0.25,0.25,0.03125,0.025,210.63,1685.04,21.63,0.0,Standard,0.0,0.18767895878524946,Hilton - austin,Hilton,0,Standard,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.0625,0.0625,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
324191,38,35-44,F,False,False,US,san diego,SAN,SAN,2022-09-15,Single,7,9.714285714285714,0.39285714285714285,4.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,1,2,0.14285714285714285,0,10.0,0.0,US,Delta Air Lines,Leisure,Tuesday,Spring,1.2857142857142858,25.142857142857142,1,0.0,0.0,0.2857142857142857,0.14285714285714285,0.028571428571428574,0.02142857142857143,102.46714285714286,717.27,4.1814285714285715,0.0,Budget,0.0,0.16630681818181817,Four Seasons - los angeles,Four Seasons,0,Budget,0,0,False,1.0,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.8571428571428572,0.02857142857142857,0.02857142857142857,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
328590,54,45-54,F,False,False,US,san diego,NZY,NZY,2022-09-18,Single,5,15.0,2.0,1.0,1.0,0.2,0.2,1,2,0.2,0,9.0,0.0,US,Spirit Airlines,Leisure,Saturday,Winter,1.2,635.4,0,0.0,0.0,0.2,0.0,0.02,0.0,275.584,1377.92,120.58399999999999,0.0,Premium,0.0,0.18977651872836007,Starwood  - detroit,Starwood,0,Standard,0,0,True,1.0,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.8,0.1,0.1,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
330764,37,35-44,F,False,False,US,detroit,DET,,2022-09-20,No Flight,6,15.333333333333334,2.0952380952380953,1.0,1.6666666666666667,0.0,0.3333333333333333,2,0,0.3333333333333333,0,7.0,0.0,US,,Leisure,,,1.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,182.33333333333334,1094.0,0.0,0.0,No Flight,0.0,0.17725709372312984,Accor - washington,Accor,0,Budget,0,0,True,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.6666666666666667,0.16666666666666666,0.16666666666666666,Free Flight with Hotel Stay,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
330893,42,35-44,F,True,True,US,oklahoma city,OKC,OKC,2022-09-20,Single,8,16.625,2.0742063492063494,1.0,1.625,0.375,0.375,3,6,0.375,0,5.333333333333333,0.0,US,Delta Air Lines,Family,Sunday,Spring,1.25,593.5,1,0.25,1.0,0.0,0.125,0.0,0.00625,230.95125000000002,1847.6100000000001,107.70125,0.0,Standard,0.0,0.1836942519245439,Choice Hotels - new york,Choice Hotels,0,Budget,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.625,0.1875,0.1875,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
331039,43,35-44,F,True,True,CA,london,YXU,,2022-09-20,No Flight,6,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,7.0,0.0,,,Family,,,0.0,0.0,0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.016666666666666666,0.008333333333333333,0.0,0.0,0.0,0.0,No Flight,0.0,0.17725709372312984,nan,nan,0,No Hotel,0,0,True,,0,Digital Dreamers,Smart_Savings_Pack,0,1,0,0,0,0,1,1.0,0.0,0.0,20% Off First International Booking,0,0,0,Bargain and Price-Sensitive Travelers,1.0,1.0,1.0,1.0
334787,51,45-54,F,False,False,US,minneapolis,MSP,MSP,2022-09-23,Single,8,14.875,1.1470734126984128,2.0,1.125,0.375,0.375,3,6,0.375,0,5.0,5.4244402985074636e-05,US,Air Canada,Leisure,Friday,Spring,1.125,523.0,1,0.25,1.0,0.25,0.0,0.0125,0.0,242.4309375,1939.4475,94.77125,1.0903125,Standard,0.0010848880597014927,0.180361479961611,Best Western - boston,Best Western,0,Budget,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.625,0.125,0.125,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
337227,33,25-34,F,False,True,US,santa ana,SNA,,2022-09-25,No Flight,8,10.375,2.122767857142857,0.0,1.0,0.0,0.0,0,0,0.0,1,7.0,0.0,,,Investigators,,,0.0,0.0,0,0.0,0.0,0.0,0.125,0.0,0.00625,0.0,0.0,0.0,0.0,No Flight,0.0,0.17725709372312984,nan,nan,0,No Hotel,0,0,False,,0,Digital Dreamers,Smart_Savings_Pack,0,1,0,0,0,0,1,1.0,0.0,0.0,20% Off First International Booking,0,0,0,Bargain and Price-Sensitive Travelers,1.0,1.0,1.0,1.0
338086,39,35-44,F,True,False,US,washington,IAD,IAD,2022-09-25,Single,7,11.571428571428571,1.6836734693877549,0.0,1.2857142857142858,0.2857142857142857,0.2857142857142857,2,4,0.2857142857142857,0,7.0,0.0,US,AirTran Airways,Family,Friday,Spring,0.7142857142857143,784.4285714285714,0,0.14285714285714285,1.0,0.14285714285714285,0.14285714285714285,0.04285714285714286,0.028571428571428574,178.52714285714288,1249.69,140.24142857142857,0.0,Premium,0.0,0.17913344716713953,Hyatt - dallas,Hyatt,0,Budget,0,0,False,0.0,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.7142857142857143,0.2857142857142857,0.2857142857142857,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
340166,49,45-54,M,True,True,US,san francisco,SFO,,2022-09-27,No Flight,8,11.0,2.419642857142857,3.0,0.875,0.0,0.125,1,0,0.125,0,7.0,0.0,US,,Family,,,0.25,0.0,1,0.0,0.0,0.125,0.125,0.0125,0.0125,59.25,474.0,0.0,0.0,No Flight,0.0,0.17725709372312984,Banyan Tree  - nashville,Banyan Tree,0,Business,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.03125,0.03125,Free Flight with Hotel Stay,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
343928,63,55-65,F,False,True,US,el paso,BIF,BIF,2022-09-30,Single,7,14.714285714285714,0.48214285714285715,2.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,1,2,0.14285714285714285,0,5.0,0.0,CA,WestJet,Leisure,Tuesday,Winter,0.5714285714285714,309.57142857142856,1,0.0,0.0,0.14285714285714285,0.14285714285714285,0.05714285714285713,0.014285714285714287,129.31714285714287,905.22,63.03142857142858,0.0,Premium,0.0,0.20360867558837104,InterContinental  - winnipeg,InterContinental,0,Standard,0,0,False,0.0,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.8571428571428572,0.047619047619047616,0.047619047619047616,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
347778,48,45-54,F,False,False,US,las vegas,LSV,LSV,2022-10-03,Single,8,13.875,2.1049107142857144,1.0,1.25,0.5,0.375,3,8,0.5,0,5.5,0.0,US,Ryanair,Leisure,Friday,Spring,1.375,1105.75,1,0.5,1.0,0.25,0.0,0.037500000000000006,0.0,427.81125,3422.49,187.43625,0.0,Premium,0.0,0.17217902226937165,Hilton - detroit,Hilton,0,Business,0,0,False,1.0,5,Local Day-Trippers,Premium_Traveler_Deal,0,0,0,0,0,0,0,0.5,0.25,0.25,Luxury Hotel Upgrade,0,1,0,Business Travelers,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286
348817,27,25-34,F,False,False,CA,calgary,YYC,YYC,2022-10-04,Single,7,15.142857142857142,2.0892857142857144,2.0,1.1428571428571428,0.2857142857142857,0.42857142857142855,3,4,0.42857142857142855,0,5.0,0.0,US,Cebu Pacific,Investigators,Friday,Spring,1.1428571428571428,668.2857142857143,1,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0071428571428571435,0.0,293.8614285714285,2057.0299999999997,117.71857142857142,0.0,Premium,0.0,0.17736082482888416,Choice Hotels - montreal,Choice Hotels,0,Standard,0,0,False,1.0,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.5714285714285714,0.14285714285714285,0.14285714285714285,General 5% Travel Discount,0,0,1,General Travelers,0.625,0.625,0.625,0.625
348863,65,65+,F,False,True,US,san antonio,SKF,,2022-10-04,No Flight,8,10.125,1.9375,0.0,0.75,0.0,0.0,0,0,0.0,1,7.0,0.0,,,Investigators,,,0.0,0.0,0,0.0,0.0,0.0,0.125,0.0,0.0125,0.0,0.0,0.0,0.0,No Flight,0.0,0.17725709372312984,nan,nan,0,No Hotel,0,0,False,,0,Digital Dreamers,Smart_Savings_Pack,0,1,0,0,0,0,1,1.0,0.0,0.0,20% Off First International Booking,0,0,0,Bargain and Price-Sensitive Travelers,1.0,1.0,1.0,1.0
349132,47,45-54,F,False,False,US,cincinnati,CVG,CVG,2022-10-04,Group (without children),9,14.777777777777779,1.5753968253968254,0.0,1.2222222222222223,0.2222222222222222,0.3333333333333333,3,4,0.3333333333333333,0,6.5,0.0,US,Delta Air Lines,Leisure,Friday,Spring,1.7777777777777777,235.0,1,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.011111111111111112,393.9288888888889,3545.36,43.47333333333333,0.0,Standard,0.0,0.18398371998371998,Best Western - montreal,Best Western,0,Standard,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.6666666666666667,0.3333333333333333,0.3333333333333333,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
350648,16,16-24,F,False,False,US,lincoln,LNK,,2022-10-05,No Flight,5,12.2,1.6333333333333333,0.0,1.0,0.0,0.0,0,0,0.0,1,7.0,0.0,,,Investigators,,,0.0,0.0,0,0.0,0.0,0.2,0.0,0.02,0.0,0.0,0.0,0.0,0.0,No Flight,0.0,0.17725709372312984,nan,nan,0,No Hotel,0,0,True,0.0,0,Digital Dreamers,Smart_Savings_Pack,0,1,0,0,0,0,1,1.0,0.0,0.0,20% Off First International Booking,0,0,0,Bargain and Price-Sensitive Travelers,1.0,1.0,1.0,1.0
353271,25,25-34,F,True,False,US,milwaukee,MKE,MKE,2022-10-07,Family with children,8,10.5,2.850446428571429,6.0,1.375,0.125,0.125,1,2,0.125,0,5.0,0.0,None,KLM Royal Dutch Airlines,Family,Wednesday,Spring,0.125,149.625,1,0.0,1.0,0.125,0.125,0.01875,0.01875,42.525,340.2,25.525,0.0,Standard,0.0,0.17059314954051796,Shangri-La - new york,Shangri-La,0,Standard,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.017857142857142856,0.017857142857142856,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
353694,38,35-44,F,True,False,US,new york,LGA,LGA,2022-10-07,Family with children,8,12.5,2.4697420634920633,2.0,1.5,0.25,0.25,2,3,0.25,0,7.5,0.0,US,Southwest Airlines,Family,Tuesday,Summer,1.375,338.875,0,0.125,0.0,0.375,0.0,0.03125,0.0,196.911875,1575.295,41.911875,0.0,Budget,0.0,0.13061935638648797,Choice Hotels - chicago,Choice Hotels,0,Standard,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.75,0.08333333333333333,0.08333333333333333,General 5% Travel Discount,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
